year,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual
2013,80000,1,False,False,False,False,True,False,True,False,False,True
2016,80000,1,False,False,False,False,True,False,True,False,False,True
2011,120000,1,False,True,False,False,False,False,True,False,False,True
2015,60000,1,False,False,False,False,True,False,True,False,False,True
2016,22000,1,False,False,False,False,True,False,True,False,False,True
2012,50000,1,False,False,False,False,True,False,True,False,False,True
2012,50000,1,False,True,False,False,False,False,True,False,False,True
2007,81366,1,False,False,False,False,True,False,True,False,False,True
2006,110000,1,False,False,False,False,True,False,True,False,False,True
2013,100000,1,False,False,False,False,True,False,True,False,False,True
2006,300000,1,False,True,False,False,False,False,True,False,False,True
2016,20000,1,False,True,False,False,False,False,True,False,False,True
2012,90000,1,False,True,False,False,False,False,True,False,False,True
2013,70000,1,False,False,False,False,True,False,True,False,False,True
2013,120000,1,False,True,False,False,False,False,True,False,False,True
2016,53000,2,False,False,False,False,True,False,True,False,False,True
2012,90000,2,False,False,False,False,True,False,True,False,False,True
2012,90000,2,False,False,False,False,True,False,True,False,False,True
2014,244000,1,False,True,False,False,False,False,True,False,False,True
1997,120000,3,False,True,False,False,False,False,True,False,False,True
2012,60000,1,False,False,False,True,False,False,True,False,False,True
2005,150000,2,False,True,False,False,False,False,True,False,False,True
2011,312000,3,False,True,False,False,False,False,True,False,False,True
2007,54000,1,False,False,False,False,True,False,True,False,False,True
2005,67000,1,False,False,False,False,True,False,True,False,False,True
2008,100000,1,False,False,False,False,True,False,True,False,False,True
2015,100000,2,False,True,False,False,False,False,True,False,False,True
2005,80000,1,False,False,False,False,True,False,True,False,False,True
2014,145000,2,False,True,False,False,False,False,True,False,False,True
2013,53000,1,False,True,False,False,False,False,True,False,False,True
2015,73000,3,False,True,False,False,False,False,True,False,False,True
2011,90000,3,False,True,False,False,False,False,True,False,False,True
2013,80000,3,False,True,False,False,False,False,True,False,False,True
2011,100000,1,True,False,False,False,False,False,True,False,False,True
2011,90000,3,False,True,False,False,False,False,True,False,False,True
2013,200000,1,False,True,False,False,False,False,True,False,False,True
2015,120000,1,False,True,False,False,False,False,True,False,False,True
2008,90000,2,False,False,False,False,True,False,True,False,False,True
2013,25000,3,False,True,False,False,False,False,True,False,False,True
2012,70000,2,True,False,False,False,False,False,True,False,False,True
2010,36000,1,False,False,False,False,True,False,True,False,False,True
2016,49000,1,False,True,False,False,False,False,True,False,False,True
2015,22000,1,False,False,False,False,True,False,True,False,False,True
1998,35000,2,False,False,False,True,False,False,True,False,False,True
2009,50000,2,False,False,False,True,False,False,True,False,False,True
2016,70000,1,False,True,False,False,False,False,True,False,False,True
2016,60000,1,False,False,False,False,True,False,True,False,False,True
2015,35000,1,False,True,False,False,False,False,True,False,True,False
2008,60000,1,False,False,False,False,True,False,True,False,False,True
2013,60000,1,False,True,False,False,False,False,True,False,False,True
2015,70000,2,False,False,False,False,True,False,True,False,False,True
2007,135000,2,False,False,False,False,True,False,True,False,False,True
2001,72539,2,False,False,False,False,True,False,True,False,False,True
2015,50000,1,False,True,False,False,False,False,True,False,False,True
2015,52328,1,False,True,False,False,False,True,False,False,False,True
2013,30000,1,False,False,False,False,True,False,True,False,False,True
2016,91505,1,False,True,False,False,False,True,False,False,True,False
2015,60000,1,False,True,False,False,False,False,True,False,False,True
2015,20500,1,False,False,False,False,True,False,True,False,False,True
2013,200000,1,False,True,False,False,False,False,True,False,False,True
2008,154000,3,False,True,False,False,False,False,True,False,False,True
2011,120000,2,False,False,False,False,True,False,True,False,False,True
2009,50000,4,False,False,False,False,True,False,True,False,False,True
2015,135000,1,False,True,False,False,False,False,True,False,False,True
2009,100000,1,False,True,False,False,False,False,True,False,False,True
2014,70000,1,False,True,False,False,False,False,True,False,False,True
2011,133000,2,False,True,False,False,False,False,True,False,False,True
2004,110000,2,False,False,False,False,True,False,True,False,False,True
2013,180000,3,False,True,False,False,False,False,True,False,False,True
2013,120000,1,False,True,False,False,False,False,True,False,False,True
2010,80000,2,False,False,False,False,True,False,True,False,False,True
2014,15000,1,False,False,False,False,True,False,True,False,True,False
2005,70000,1,False,False,False,False,True,False,True,False,False,True
2008,41723,2,False,False,False,False,True,False,True,False,False,True
2010,70000,1,False,False,False,False,True,False,True,False,False,True
2012,20000,2,False,False,False,False,True,False,True,False,False,True
2013,1000,2,False,True,False,False,False,True,False,False,False,True
2015,68745,1,False,True,False,False,False,True,False,False,False,True
2016,47000,1,False,True,False,False,False,False,True,False,False,True
2016,24662,1,False,False,False,False,True,True,False,False,False,True
2013,37000,1,False,True,False,False,False,True,False,False,False,True
2014,28245,1,False,True,False,False,False,True,False,False,False,True
2014,39227,1,False,False,False,False,True,True,False,False,False,True
2016,31367,1,False,True,False,False,False,True,False,False,False,True
2008,35008,1,False,False,False,False,True,True,False,False,False,True
2009,27005,1,False,False,False,False,True,True,False,False,False,True
2004,100005,2,False,False,False,False,True,True,False,False,False,True
2013,45264,1,False,True,False,False,False,True,False,False,False,True
2014,39093,1,False,False,False,False,True,True,False,False,False,True
2013,45241,1,False,False,False,False,True,True,False,False,False,True
2014,12000,1,False,False,False,False,True,True,False,False,False,True
2011,43128,1,False,True,False,False,False,True,False,False,False,True
2010,110000,2,False,False,False,False,True,False,True,False,False,True
2004,50000,2,False,False,False,False,True,False,True,False,False,True
2010,60000,2,False,False,False,False,True,False,True,False,False,True
2014,70000,3,False,True,False,False,False,False,True,False,False,True
2015,22255,1,False,False,False,False,True,False,True,False,False,True
2013,59213,1,False,False,False,False,True,False,True,False,False,True
2015,55000,1,False,True,False,False,False,False,True,False,False,True
2011,80000,1,False,True,False,False,False,False,True,False,False,True
2011,80000,1,False,True,False,False,False,False,True,False,False,True
2014,170000,1,False,True,False,False,False,False,True,False,False,True
2011,170000,2,False,True,False,False,False,False,True,False,False,True
2007,70000,3,False,False,False,False,True,False,True,False,False,True
2006,120000,2,False,True,False,False,False,False,True,False,False,True
2013,70000,3,False,True,False,False,False,False,True,False,False,True
2011,60000,2,False,True,False,False,False,False,True,False,False,True
2015,70000,1,False,True,False,False,False,False,True,False,False,True
2009,110000,2,False,True,False,False,False,False,True,False,False,True
2012,80000,3,False,True,False,False,False,False,True,False,False,True
2007,80000,2,False,False,False,False,True,False,True,False,False,True
2006,110000,2,False,False,False,False,True,False,True,False,False,True
2011,115000,4,False,True,False,False,False,False,True,False,False,True
2013,80000,1,False,False,False,False,True,False,True,False,False,True
2012,76290,1,False,True,False,False,False,True,False,False,False,True
2016,70000,2,False,True,False,False,False,False,True,False,True,False
2016,35000,1,False,True,False,False,False,False,True,False,False,True
2016,47000,1,False,True,False,False,False,True,False,False,False,True
2013,45766,2,False,True,False,False,False,False,True,False,False,True
2007,78771,2,False,True,False,False,False,True,False,False,False,True
2010,79357,1,False,True,False,False,False,True,False,False,False,True
2012,28000,1,False,True,False,False,False,False,True,False,False,True
2012,72000,2,False,True,False,False,False,True,False,False,True,False
2011,76736,2,False,True,False,False,False,True,False,False,False,True
2007,70000,2,False,False,False,False,True,False,True,False,False,True
2012,80000,2,False,True,False,False,False,False,True,False,True,False
2009,60000,2,False,False,False,True,False,False,True,False,False,True
2012,77000,3,False,True,False,False,False,True,False,False,False,True
2005,92645,4,False,True,False,False,False,True,False,False,False,True
2007,101849,2,False,True,False,False,False,True,False,False,False,True
2004,120000,4,False,True,False,False,False,False,True,False,False,True
2012,80000,1,False,False,False,False,True,False,True,False,False,True
2014,70000,2,False,True,False,False,False,False,True,False,False,True
2013,42000,3,False,False,False,False,True,False,True,False,False,True
2012,120000,3,False,True,False,False,False,False,True,False,False,True
2012,155836,2,False,True,False,False,False,False,True,False,False,True
2011,59000,2,False,False,False,False,True,False,True,False,False,True
2009,60000,1,False,False,False,False,True,False,True,False,False,True
2014,20000,1,False,True,False,False,False,False,True,False,False,True
2012,120000,3,False,True,False,False,False,False,True,False,False,True
2016,40000,1,False,False,False,False,True,False,True,False,False,True
2011,90000,3,False,True,False,False,False,False,True,False,False,True
2012,89000,2,False,True,False,False,False,False,True,False,False,True
2013,80000,3,False,True,False,False,False,False,True,False,False,True
2009,200000,4,False,True,False,False,False,False,True,False,False,True
