age,workclass,education_num,marital_status,occupation,relationship,sex,hours_per_week,income
48,Self_emp_not_inc,10,Married_civ_spouse,Craft_repair,Husband,Male,40,>50K
31,Private,13,Divorced,Exec_managerial,Not_in_family,Male,45,<=50K
38,Private,15,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
45,Self_emp_not_inc,9,Married_civ_spouse,Craft_repair,Husband,Male,40,>50K
48,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,40,<=50K
53,Private,10,Married_civ_spouse,Craft_repair,Husband,Male,40,<=50K
55,Private,9,Widowed,Adm_clerical,Own_child,Female,40,<=50K
38,Private,14,Married_civ_spouse,Transport_moving,Husband,Male,72,>50K
29,Private,9,Never_married,Adm_clerical,Not_in_family,Female,40,<=50K
36,Private,13,Married_civ_spouse,Prof_specialty,Husband,Male,60,>50K
42,Self_emp_not_inc,10,Married_civ_spouse,Farming_fishing,Husband,Male,60,<=50K
50,Private,9,Divorced,Adm_clerical,Unmarried,Female,40,<=50K
75,Self_emp_not_inc,15,Married_civ_spouse,Prof_specialty,Husband,Male,35,<=50K
46,Private,13,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
52,Federal_gov,9,Divorced,Adm_clerical,Unmarried,Female,40,<=50K
27,Private,13,Never_married,Adm_clerical,Not_in_family,Female,40,<=50K
43,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,45,<=50K
31,Private,7,Separated,Other_service,Not_in_family,Female,42,<=50K
23,Private,10,Never_married,Sales,Not_in_family,Female,30,<=50K
34,Private,9,Never_married,Sales,Not_in_family,Female,24,<=50K
41,Self_emp_not_inc,9,Married_civ_spouse,Sales,Other_relative,Female,40,<=50K
31,Private,9,Never_married,Other_service,Own_child,Female,30,<=50K
42,Private,10,Never_married,Adm_clerical,Own_child,Female,40,<=50K
35,Private,14,Never_married,Prof_specialty,Not_in_family,Male,45,>50K
55,Private,9,Separated,Adm_clerical,Not_in_family,Female,25,<=50K
36,State_gov,9,Widowed,Exec_managerial,Not_in_family,Female,40,<=50K
65,Self_emp_not_inc,9,Married_civ_spouse,Exec_managerial,Husband,Male,59,>50K
38,Local_gov,10,Never_married,Other_service,Not_in_family,Male,12,<=50K
62,Private,10,Widowed,Other_service,Not_in_family,Female,20,<=50K
54,Self_emp_inc,15,Married_civ_spouse,Prof_specialty,Husband,Male,60,>50K
49,Private,9,Divorced,Adm_clerical,Not_in_family,Male,40,<=50K
34,Private,9,Married_civ_spouse,Adm_clerical,Wife,Female,40,<=50K
32,Private,9,Never_married,Handlers_cleaners,Own_child,Female,40,<=50K
51,Self_emp_inc,14,Married_civ_spouse,Exec_managerial,Husband,Male,50,>50K
48,Self_emp_not_inc,10,Married_civ_spouse,Exec_managerial,Husband,Male,60,<=50K
30,Private,9,Married_civ_spouse,Adm_clerical,Husband,Male,40,<=50K
52,Federal_gov,9,Divorced,Adm_clerical,Not_in_family,Female,43,<=50K
28,Self_emp_not_inc,10,Never_married,Transport_moving,Not_in_family,Male,40,<=50K
29,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,40,<=50K
38,Private,13,Never_married,Adm_clerical,Not_in_family,Female,50,<=50K
57,Private,9,Married_civ_spouse,Sales,Husband,Male,50,>50K
43,Federal_gov,13,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
37,State_gov,10,Separated,Adm_clerical,Not_in_family,Male,40,<=50K
30,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,40,<=50K
53,Private,9,Married_civ_spouse,Transport_moving,Husband,Male,48,>50K
73,Private,9,Widowed,Other_service,Not_in_family,Female,37,<=50K
22,Self_emp_inc,10,Never_married,Craft_repair,Own_child,Male,35,<=50K
31,Private,9,Never_married,Sales,Not_in_family,Female,45,<=50K
38,Private,13,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
50,Self_emp_not_inc,10,Married_civ_spouse,Craft_repair,Husband,Male,35,<=50K
37,Private,10,Married_civ_spouse,Adm_clerical,Husband,Male,37,<=50K
44,Local_gov,13,Divorced,Protective_serv,Not_in_family,Male,40,<=50K
47,Private,13,Never_married,Exec_managerial,Unmarried,Female,45,<=50K
27,Private,10,Married_civ_spouse,Other_service,Husband,Male,40,<=50K
28,Private,12,Never_married,Other_service,Not_in_family,Female,80,<=50K
25,Private,9,Never_married,Tech_support,Not_in_family,Female,40,<=50K
20,Private,10,Never_married,Other_service,Unmarried,Female,40,<=50K
51,Local_gov,13,Married_civ_spouse,Adm_clerical,Husband,Male,40,>50K
46,Private,13,Married_civ_spouse,Sales,Husband,Male,40,>50K
67,Private,13,Married_civ_spouse,Protective_serv,Husband,Male,7,>50K
47,Private,9,Married_civ_spouse,Transport_moving,Husband,Male,35,<=50K
42,Private,9,Married_civ_spouse,Sales,Husband,Male,40,<=50K
52,Private,9,Never_married,Sales,Not_in_family,Male,50,<=50K
42,Federal_gov,12,Divorced,Prof_specialty,Unmarried,Female,40,>50K
21,Private,10,Never_married,Farming_fishing,Own_child,Male,10,<=50K
50,Private,9,Married_civ_spouse,Adm_clerical,Wife,Female,40,>50K
46,Private,10,Married_civ_spouse,Transport_moving,Husband,Male,40,<=50K
47,Self_emp_not_inc,13,Married_civ_spouse,Sales,Husband,Male,50,>50K
57,Private,6,Married_civ_spouse,Other_service,Husband,Male,40,<=50K
37,Private,13,Never_married,Exec_managerial,Not_in_family,Male,45,<=50K
50,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,40,<=50K
63,Self_emp_not_inc,2,Widowed,Other_service,Unmarried,Female,30,<=50K
39,Private,9,Married_civ_spouse,Transport_moving,Husband,Male,65,<=50K
46,Private,14,Married_civ_spouse,Prof_specialty,Husband,Male,35,<=50K
36,Private,9,Married_civ_spouse,Handlers_cleaners,Husband,Male,40,<=50K
26,Private,3,Married_civ_spouse,Craft_repair,Husband,Male,50,<=50K
21,Private,10,Never_married,Other_service,Not_in_family,Male,57,<=50K
41,Private,12,Married_civ_spouse,Tech_support,Husband,Male,40,<=50K
44,Local_gov,10,Never_married,Other_service,Own_child,Male,40,<=50K
22,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,40,<=50K
29,Federal_gov,10,Never_married,Armed_Forces,Not_in_family,Male,60,<=50K
29,Private,9,Never_married,Other_service,Unmarried,Female,40,<=50K
58,Self_emp_inc,10,Married_civ_spouse,Transport_moving,Wife,Female,40,>50K
36,Self_emp_not_inc,15,Married_civ_spouse,Prof_specialty,Husband,Male,50,<=50K
30,Private,11,Married_civ_spouse,Exec_managerial,Husband,Male,48,<=50K
37,Private,13,Married_civ_spouse,Machine_op_inspct,Husband,Male,43,>50K
29,Private,11,Never_married,Machine_op_inspct,Not_in_family,Male,40,<=50K
26,Private,3,Never_married,Adm_clerical,Own_child,Female,40,<=50K
43,Private,9,Married_civ_spouse,Sales,Husband,Male,45,<=50K
49,Private,9,Married_civ_spouse,Craft_repair,Wife,Female,40,>50K
45,Federal_gov,13,Married_civ_spouse,Exec_managerial,Husband,Male,40,<=50K
28,Private,13,Never_married,Prof_specialty,Not_in_family,Female,40,<=50K
51,Private,9,Divorced,Adm_clerical,Unmarried,Female,40,<=50K
32,Private,10,Married_civ_spouse,Handlers_cleaners,Husband,Male,50,>50K
24,Private,9,Never_married,Machine_op_inspct,Own_child,Female,40,<=50K
35,Private,16,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
41,State_gov,13,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
48,Private,13,Married_civ_spouse,Craft_repair,Husband,Male,45,>50K
61,Local_gov,9,Widowed,Adm_clerical,Unmarried,Female,35,<=50K
20,Private,10,Never_married,Adm_clerical,Own_child,Male,30,<=50K
27,Private,9,Never_married,Sales,Not_in_family,Male,50,>50K
55,Private,10,Married_civ_spouse,Transport_moving,Husband,Male,24,>50K
39,Private,9,Married_civ_spouse,Adm_clerical,Husband,Male,40,>50K
47,Private,9,Married_civ_spouse,Handlers_cleaners,Husband,Male,40,<=50K
52,Private,9,Widowed,Other_service,Unmarried,Female,40,>50K
24,Private,9,Never_married,Sales,Own_child,Female,20,<=50K
29,Private,7,Never_married,Other_service,Unmarried,Female,40,<=50K
25,Private,9,Never_married,Machine_op_inspct,Other_relative,Male,40,<=50K
20,Private,10,Never_married,Machine_op_inspct,Not_in_family,Female,40,<=50K
23,Private,9,Never_married,Machine_op_inspct,Not_in_family,Male,35,<=50K
57,Private,15,Married_civ_spouse,Prof_specialty,Husband,Male,60,<=50K
51,Private,11,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
33,Private,10,Never_married,Prof_specialty,Not_in_family,Female,16,<=50K
39,Private,13,Never_married,Prof_specialty,Not_in_family,Male,40,<=50K
40,Private,9,Married_civ_spouse,Exec_managerial,Husband,Male,40,>50K
71,Private,13,Divorced,Tech_support,Own_child,Female,16,<=50K
38,State_gov,10,Married_civ_spouse,Exec_managerial,Husband,Male,40,<=50K
28,State_gov,15,Never_married,Prof_specialty,Unmarried,Male,40,<=50K
57,Private,14,Married_spouse_absent,Prof_specialty,Not_in_family,Female,40,<=50K
47,Private,10,Divorced,Adm_clerical,Not_in_family,Male,40,<=50K
59,State_gov,9,Never_married,Adm_clerical,Own_child,Male,40,<=50K
26,Private,9,Never_married,Sales,Not_in_family,Male,40,<=50K
35,Private,13,Never_married,Adm_clerical,Own_child,Female,40,<=50K
61,Self_emp_inc,13,Married_civ_spouse,Exec_managerial,Husband,Male,50,>50K
36,Private,13,Married_civ_spouse,Exec_managerial,Husband,Male,60,>50K
34,Private,10,Never_married,Prof_specialty,Not_in_family,Male,50,>50K
32,Self_emp_inc,13,Married_civ_spouse,Craft_repair,Husband,Male,50,>50K
42,Private,9,Separated,Sales,Own_child,Female,40,<=50K
39,Private,10,Married_civ_spouse,Craft_repair,Husband,Male,40,<=50K
58,Private,3,Divorced,Machine_op_inspct,Not_in_family,Male,40,<=50K
61,Self_emp_not_inc,9,Married_civ_spouse,Farming_fishing,Husband,Male,60,>50K
40,Private,6,Never_married,Craft_repair,Other_relative,Male,55,<=50K
31,Private,13,Never_married,Tech_support,Not_in_family,Male,37,<=50K
36,Private,9,Never_married,Sales,Not_in_family,Male,50,<=50K
23,Private,10,Never_married,Machine_op_inspct,Own_child,Male,40,<=50K
33,Private,9,Never_married,Craft_repair,Not_in_family,Male,41,<=50K
52,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,40,>50K
22,Private,9,Never_married,Other_service,Not_in_family,Female,24,<=50K
51,Private,10,Divorced,Sales,Unmarried,Female,40,<=50K
31,Federal_gov,11,Never_married,Exec_managerial,Not_in_family,Female,40,<=50K
49,Self_emp_inc,9,Divorced,Exec_managerial,Unmarried,Female,40,<=50K
49,Private,9,Married_civ_spouse,Machine_op_inspct,Wife,Female,40,<=50K
53,Federal_gov,10,Widowed,Adm_clerical,Not_in_family,Female,40,<=50K
52,Private,9,Married_civ_spouse,Exec_managerial,Husband,Male,40,>50K
20,Private,6,Never_married,Handlers_cleaners,Own_child,Male,40,<=50K
26,Private,12,Never_married,Other_service,Own_child,Male,40,<=50K
43,Private,14,Never_married,Other_service,Not_in_family,Female,30,<=50K
46,Self_emp_inc,13,Married_civ_spouse,Sales,Husband,Male,52,<=50K
43,Local_gov,11,Never_married,Adm_clerical,Not_in_family,Female,35,<=50K
41,Private,9,Divorced,Sales,Unmarried,Female,40,<=50K
44,Self_emp_not_inc,9,Married_civ_spouse,Transport_moving,Husband,Male,55,<=50K
54,Private,9,Married_civ_spouse,Farming_fishing,Husband,Male,40,<=50K
65,Private,14,Married_civ_spouse,Sales,Husband,Male,40,>50K
32,Private,13,Divorced,Exec_managerial,Unmarried,Female,40,<=50K
25,Private,10,Separated,Adm_clerical,Own_child,Male,40,<=50K
23,Private,13,Never_married,Sales,Not_in_family,Male,50,<=50K
25,Local_gov,13,Never_married,Prof_specialty,Not_in_family,Male,45,<=50K
19,Private,10,Never_married,Handlers_cleaners,Own_child,Male,50,<=50K
37,Self_emp_not_inc,9,Married_civ_spouse,Exec_managerial,Husband,Male,60,<=50K
45,Private,10,Never_married,Machine_op_inspct,Own_child,Male,45,<=50K
37,Private,9,Never_married,Sales,Not_in_family,Male,44,<=50K
40,Self_emp_not_inc,10,Divorced,Exec_managerial,Other_relative,Male,70,>50K
17,Private,7,Never_married,Other_service,Own_child,Male,5,<=50K
27,Private,13,Never_married,Tech_support,Not_in_family,Female,40,<=50K
40,Local_gov,4,Married_civ_spouse,Craft_repair,Husband,Male,40,>50K
59,Private,9,Divorced,Sales,Unmarried,Female,30,<=50K
19,Federal_gov,9,Never_married,Adm_clerical,Unmarried,Female,40,<=50K
43,Private,6,Never_married,Machine_op_inspct,Not_in_family,Male,40,<=50K
42,Private,6,Never_married,Transport_moving,Unmarried,Male,40,>50K
54,Private,9,Married_civ_spouse,Transport_moving,Husband,Male,40,<=50K
54,Self_emp_not_inc,14,Married_civ_spouse,Sales,Husband,Male,50,<=50K
51,Private,6,Married_civ_spouse,Handlers_cleaners,Husband,Male,45,<=50K
50,Private,9,Married_civ_spouse,Transport_moving,Husband,Male,60,>50K
40,Private,9,Never_married,Adm_clerical,Not_in_family,Female,40,<=50K
55,Private,12,Married_civ_spouse,Tech_support,Husband,Male,25,<=50K
50,Private,9,Divorced,Adm_clerical,Not_in_family,Female,40,<=50K
31,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,50,<=50K
24,Private,9,Married_civ_spouse,Other_service,Husband,Male,45,>50K
30,Private,7,Divorced,Sales,Own_child,Male,40,<=50K
39,Local_gov,12,Married_civ_spouse,Craft_repair,Wife,Female,50,>50K
37,Private,9,Divorced,Transport_moving,Not_in_family,Male,50,<=50K
33,Private,9,Married_civ_spouse,Transport_moving,Husband,Male,40,<=50K
48,Private,9,Widowed,Other_service,Unmarried,Female,40,<=50K
43,Self_emp_inc,9,Married_civ_spouse,Other_service,Husband,Male,78,<=50K
39,Private,13,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
53,Private,10,Married_civ_spouse,Exec_managerial,Husband,Male,45,>50K
52,Self_emp_not_inc,6,Married_civ_spouse,Exec_managerial,Husband,Male,60,<=50K
28,State_gov,10,Married_civ_spouse,Adm_clerical,Husband,Male,20,<=50K
32,Private,9,Never_married,Other_service,Not_in_family,Male,52,<=50K
31,Private,13,Married_civ_spouse,Sales,Husband,Male,90,>50K
31,Private,13,Married_civ_spouse,Prof_specialty,Wife,Female,40,>50K
47,Private,10,Never_married,Adm_clerical,Not_in_family,Female,40,<=50K
40,Private,11,Married_civ_spouse,Handlers_cleaners,Husband,Male,40,<=50K
40,Private,12,Never_married,Adm_clerical,Own_child,Female,45,<=50K
41,Private,7,Divorced,Other_service,Not_in_family,Male,40,<=50K
53,Federal_gov,9,Married_civ_spouse,Adm_clerical,Husband,Male,40,<=50K
46,Private,7,Divorced,Machine_op_inspct,Unmarried,Male,43,<=50K
45,Self_emp_inc,13,Married_civ_spouse,Farming_fishing,Husband,Male,35,>50K
39,Private,5,Married_civ_spouse,Other_service,Wife,Female,34,<=50K
19,Private,9,Never_married,Machine_op_inspct,Not_in_family,Male,40,<=50K
57,Private,9,Married_civ_spouse,Transport_moving,Husband,Male,40,>50K
49,Private,11,Married_civ_spouse,Machine_op_inspct,Wife,Female,40,<=50K
59,Private,9,Divorced,Exec_managerial,Not_in_family,Female,40,<=50K
32,Private,11,Divorced,Sales,Not_in_family,Male,50,>50K
35,State_gov,10,Never_married,Protective_serv,Not_in_family,Male,40,<=50K
58,Self_emp_inc,6,Married_civ_spouse,Transport_moving,Wife,Female,40,<=50K
28,Private,13,Never_married,Other_service,Not_in_family,Male,43,<=50K
36,Federal_gov,12,Married_civ_spouse,Adm_clerical,Wife,Female,40,>50K
41,Self_emp_not_inc,14,Divorced,Prof_specialty,Unmarried,Female,35,<=50K
47,Private,9,Married_civ_spouse,Sales,Husband,Male,40,>50K
50,Self_emp_inc,9,Married_civ_spouse,Craft_repair,Husband,Male,60,<=50K
36,Private,9,Married_civ_spouse,Exec_managerial,Husband,Male,50,>50K
38,Private,11,Divorced,Craft_repair,Not_in_family,Male,40,<=50K
56,Self_emp_not_inc,9,Married_civ_spouse,Other_service,Husband,Male,60,>50K
50,Private,11,Married_civ_spouse,Transport_moving,Husband,Male,45,<=50K
45,Self_emp_not_inc,10,Married_civ_spouse,Sales,Husband,Male,40,<=50K
44,Self_emp_not_inc,9,Married_civ_spouse,Exec_managerial,Husband,Male,66,<=50K
51,Private,10,Married_civ_spouse,Exec_managerial,Husband,Male,45,>50K
44,Self_emp_inc,10,Married_civ_spouse,Exec_managerial,Husband,Male,50,>50K
25,Private,9,Divorced,Craft_repair,Not_in_family,Male,50,<=50K
60,Private,7,Widowed,Transport_moving,Unmarried,Male,40,<=50K
49,Self_emp_inc,14,Married_civ_spouse,Exec_managerial,Husband,Male,50,>50K
46,Private,9,Married_civ_spouse,Craft_repair,Husband,Male,60,>50K
56,Private,9,Widowed,Adm_clerical,Unmarried,Female,38,<=50K
25,Private,9,Divorced,Craft_repair,Not_in_family,Male,45,<=50K
22,Private,10,Never_married,Transport_moving,Not_in_family,Male,40,<=50K
41,Self_emp_inc,15,Married_civ_spouse,Prof_specialty,Husband,Male,60,>50K
48,Self_emp_inc,9,Married_civ_spouse,Exec_managerial,Husband,Male,40,>50K
46,Private,6,Never_married,Machine_op_inspct,Not_in_family,Male,40,<=50K
30,Private,10,Never_married,Craft_repair,Not_in_family,Male,40,>50K
39,Private,9,Married_civ_spouse,Transport_moving,Husband,Male,40,>50K
40,Private,6,Divorced,Craft_repair,Not_in_family,Male,40,<=50K
70,Federal_gov,9,Married_civ_spouse,Adm_clerical,Husband,Male,40,<=50K
35,Private,10,Married_civ_spouse,Craft_repair,Husband,Male,45,<=50K
49,Private,14,Divorced,Exec_managerial,Not_in_family,Female,75,<=50K
24,Private,11,Never_married,Protective_serv,Not_in_family,Male,60,<=50K
40,Private,12,Married_civ_spouse,Prof_specialty,Husband,Male,36,>50K
61,Private,15,Married_civ_spouse,Transport_moving,Husband,Male,5,>50K
25,Private,13,Never_married,Prof_specialty,Own_child,Male,40,<=50K
28,Local_gov,13,Never_married,Prof_specialty,Not_in_family,Female,40,<=50K
69,State_gov,14,Married_civ_spouse,Prof_specialty,Husband,Male,11,<=50K
22,Private,10,Never_married,Handlers_cleaners,Own_child,Female,36,<=50K
47,Private,9,Married_civ_spouse,Adm_clerical,Husband,Male,38,<=50K
38,Private,9,Divorced,Other_service,Unmarried,Female,48,<=50K
26,Private,11,Never_married,Adm_clerical,Own_child,Female,40,<=50K
17,Private,7,Never_married,Adm_clerical,Own_child,Female,24,<=50K
33,Self_emp_not_inc,10,Never_married,Other_service,Not_in_family,Male,35,<=50K
43,Self_emp_not_inc,9,Married_spouse_absent,Craft_repair,Not_in_family,Male,40,<=50K
58,Private,11,Married_civ_spouse,Craft_repair,Husband,Male,40,>50K
53,Self_emp_inc,9,Married_civ_spouse,Sales,Husband,Male,40,>50K
26,Private,9,Never_married,Craft_repair,Not_in_family,Male,25,<=50K
43,Local_gov,13,Married_civ_spouse,Prof_specialty,Husband,Male,40,>50K
31,Private,6,Married_civ_spouse,Farming_fishing,Husband,Male,40,<=50K
30,Private,9,Never_married,Adm_clerical,Unmarried,Male,42,<=50K
25,Private,9,Never_married,Other_service,Own_child,Female,25,<=50K
57,Federal_gov,9,Divorced,Adm_clerical,Unmarried,Female,40,<=50K
37,Private,14,Divorced,Exec_managerial,Unmarried,Male,60,>50K
32,Private,10,Married_civ_spouse,Sales,Husband,Male,48,<=50K
26,Private,9,Divorced,Exec_managerial,Not_in_family,Female,41,<=50K
45,Private,9,Married_civ_spouse,Adm_clerical,Husband,Male,40,>50K
53,State_gov,9,Married_civ_spouse,Adm_clerical,Husband,Male,35,>50K
27,Private,9,Never_married,Handlers_cleaners,Other_relative,Male,40,<=50K
28,Self_emp_inc,7,Married_civ_spouse,Craft_repair,Husband,Male,50,>50K
32,Private,7,Divorced,Sales,Not_in_family,Male,43,>50K
35,Private,13,Divorced,Sales,Not_in_family,Female,65,<=50K
36,Self_emp_not_inc,10,Married_civ_spouse,Exec_managerial,Husband,Male,55,>50K
19,Private,10,Never_married,Adm_clerical,Not_in_family,Male,40,<=50K
37,Self_emp_inc,13,Married_civ_spouse,Exec_managerial,Husband,Male,80,>50K
49,Private,10,Divorced,Machine_op_inspct,Not_in_family,Male,45,<=50K
20,Private,10,Never_married,Other_service,Not_in_family,Male,45,<=50K
64,Self_emp_inc,13,Married_civ_spouse,Exec_managerial,Husband,Male,55,>50K
32,Private,12,Married_civ_spouse,Craft_repair,Husband,Male,42,<=50K
58,State_gov,9,Married_civ_spouse,Exec_managerial,Husband,Male,40,<=50K
42,Private,9,Married_civ_spouse,Sales,Husband,Male,50,<=50K
20,Private,10,Never_married,Adm_clerical,Not_in_family,Female,14,<=50K
42,State_gov,10,Married_civ_spouse,Adm_clerical,Husband,Male,40,<=50K
25,Private,10,Married_spouse_absent,Prof_specialty,Unmarried,Male,40,<=50K
30,Self_emp_not_inc,11,Married_civ_spouse,Prof_specialty,Husband,Male,65,>50K
37,Self_emp_inc,13,Married_civ_spouse,Prof_specialty,Husband,Male,35,>50K
66,Self_emp_not_inc,11,Married_civ_spouse,Prof_specialty,Husband,Male,50,<=50K
59,Self_emp_inc,13,Married_civ_spouse,Exec_managerial,Husband,Male,40,>50K
44,Private,13,Divorced,Other_service,Not_in_family,Male,40,<=50K
46,Private,9,Married_civ_spouse,Adm_clerical,Husband,Male,58,>50K
59,Private,13,Married_civ_spouse,Adm_clerical,Wife,Female,30,<=50K
25,Private,13,Never_married,Exec_managerial,Own_child,Male,40,<=50K
17,Local_gov,5,Never_married,Other_service,Own_child,Male,9,<=50K
47,Local_gov,13,Married_civ_spouse,Protective_serv,Husband,Male,40,<=50K
47,State_gov,5,Divorced,Other_service,Not_in_family,Female,40,<=50K
30,Private,10,Divorced,Exec_managerial,Unmarried,Female,40,<=50K
